DT,latitude,longitude,R,NIR,Fmask,Sensor
2020219T233701,63.1778561,179.1682067,0.0274,0.43860000000000005,128,S2A
2020219T233701,63.3337091,178.9979193,0.055900000000000005,0.23600000000000002,64,S2A
2020224T233649,63.0398979,179.1493163,0.0707,0.2833,128,S2B
2020224T233649,63.1745585,179.132383,0.0451,0.33890000000000003,128,S2B
2020224T233649,63.2462262,179.0952475,0.0526,0.3355,128,S2B
2020224T233649,63.1778561,179.1682067,0.030600000000000002,0.32080000000000003,128,S2B
2020224T233649,63.3337091,178.9979193,0.06520000000000001,0.19060000000000002,192,S2B
2020224T233649,63.2367396,179.0491019,0.0446,0.3284,128,S2B
2020224T233649,63.1908564,179.0553359,0.0494,0.24000000000000002,128,S2B
2020224T233649,63.1643479,178.994274,0.0381,0.395,128,S2B
2020224T233649,63.1367844,179.041577,0.0594,0.2711,128,S2B
2020227T234629,63.0398979,179.1493163,0.0794,0.3065,128,S2B
2020227T234629,63.1745585,179.132383,0.0441,0.33330000000000004,192,S2B
2020227T234629,63.2462262,179.0952475,0.0644,0.37410000000000004,128,S2B
2020227T234629,63.1778561,179.1682067,0.0324,0.34190000000000004,128,S2B
2020227T234629,63.2367396,179.0491019,0.0575,0.3498,192,S2B
2020227T234629,63.1908564,179.0553359,0.0541,0.24350000000000002,128,S2B
2020227T234629,63.1367844,179.041577,0.0653,0.28,192,S2B
2020232T234631,63.0398979,179.1493163,0.07200000000000001,0.2797,64,S2A
2020232T234631,63.1745585,179.132383,0.0548,0.367,192,S2A
2020232T234631,63.1778561,179.1682067,0.038900000000000004,0.3508,192,S2A
2020232T234631,63.3337091,178.9979193,0.0629,0.20070000000000002,64,S2A
2020232T234631,63.2367396,179.0491019,0.058100000000000006,0.3381,128,S2A
2020232T234631,63.1908564,179.0553359,0.0648,0.2761,128,S2A
2020232T234631,63.1643479,178.994274,0.041600000000000005,0.4168,64,S2A
2020232T234631,63.1367844,179.041577,0.0687,0.272,128,S2A
2020237T234629,63.0398979,179.1493163,0.061000000000000006,0.2361,128,S2B
2020237T234629,63.1745585,179.132383,0.0422,0.34190000000000004,64,S2B
2020237T234629,63.2462262,179.0952475,0.0506,0.35000000000000003,64,S2B
2020237T234629,63.1778561,179.1682067,0.0227,0.3139,64,S2B
2020237T234629,63.3337091,178.9979193,0.0579,0.21730000000000002,64,S2B
2020237T234629,63.2367396,179.0491019,0.0429,0.3306,64,S2B
2020237T234629,63.1908564,179.0553359,0.044700000000000004,0.2298,64,S2B
2020237T234629,63.1643479,178.994274,0.0337,0.42300000000000004,64,S2B
2020237T234629,63.1367844,179.041577,0.060200000000000004,0.26080000000000003,128,S2B
2020239T233651,63.0398979,179.1493163,0.0016,0.0572,192,S2A
2020239T233651,63.3337091,178.9979193,0.0632,0.254,64,S2A
2020239T233651,63.1643479,178.994274,0.041800000000000004,0.4305,64,S2A
2020239T233651,63.1367844,179.041577,0.0703,0.30860000000000004,192,S2A
2020244T233649,63.1778561,179.1682067,0.0238,0.3166,64,S2B
2020244T233649,63.3337091,178.9979193,0.08950000000000001,0.21400000000000002,128,S2B
2020252T234631,63.1778561,179.1682067,0.0241,0.2984,128,S2A
2020252T234631,63.2367396,179.0491019,0.0758,0.32030000000000003,64,S2A
2020262T234631,63.1745585,179.132383,0.0751,0.3144,192,S2A
2020262T234631,63.2462262,179.0952475,0.0786,0.258,128,S2A
2020262T234631,63.1778561,179.1682067,0.038400000000000004,0.23170000000000002,128,S2A
2020262T234631,63.3337091,178.9979193,0.0386,0.13870000000000002,128,S2A
2020262T234631,63.1908564,179.0553359,0.06380000000000001,0.16340000000000002,128,S2A
2020264T233649,63.1367844,179.041577,0.0146,0.0611,192,S2B
2020272T234631,63.0398979,179.1493163,0.114,0.2886,192,S2A
2020272T234631,63.1908564,179.0553359,0.0772,0.20800000000000002,192,S2A
2020272T234631,63.1643479,178.994274,0.11270000000000001,0.3183,192,S2A
2020272T234631,63.1367844,179.041577,0.051000000000000004,0.11270000000000001,192,S2A
2021153T233651,63.0398979,179.1493163,0.0913,0.22840000000000002,192,S2A
2021166T234621,63.2367396,179.0491019,0.0703,0.2325,192,S2A
2021168T233649,63.0398979,179.1493163,0.0816,0.2215,192,S2B
2021168T233649,63.2367396,179.0491019,0.0823,0.2275,192,S2B
2021168T233649,63.1908564,179.0553359,0.041800000000000004,0.1296,192,S2B
2021171T234629,63.0398979,179.1493163,0.07780000000000001,0.22510000000000002,192,S2B
2021171T234629,63.2462262,179.0952475,0.082,0.28190000000000004,192,S2B
2021171T234629,63.2367396,179.0491019,0.1154,0.2898,192,S2B
2021171T234629,63.1908564,179.0553359,0.040100000000000004,0.1439,192,S2B
2021176T234621,63.1745585,179.132383,0.29150000000000004,0.4187,192,S2A
2021176T234621,63.2462262,179.0952475,0.0772,0.25630000000000003,192,S2A
2021176T234621,63.3337091,178.9979193,0.0548,0.1562,192,S2A
2021176T234621,63.2367396,179.0491019,0.0779,0.2777,128,S2A
2021176T234621,63.1908564,179.0553359,0.0604,0.1784,128,S2A
2021176T234621,63.1643479,178.994274,0.0734,0.2917,128,S2A
2021178T233649,63.0398979,179.1493163,0.07150000000000001,0.24480000000000002,128,S2B
2021178T233649,63.1745585,179.132383,0.0459,0.2452,192,S2B
2021178T233649,63.2462262,179.0952475,0.0718,0.24400000000000002,64,S2B
2021178T233649,63.3337091,178.9979193,0.058100000000000006,0.1627,128,S2B
2021178T233649,63.2367396,179.0491019,0.0689,0.2605,64,S2B
2021178T233649,63.1908564,179.0553359,0.0485,0.1484,64,S2B
2021178T233649,63.1643479,178.994274,0.0631,0.2787,128,S2B
2021188T233649,63.0398979,179.1493163,0.0668,0.2586,64,S2B
2021188T233649,63.1745585,179.132383,0.052500000000000005,0.2775,128,S2B
2021188T233649,63.2462262,179.0952475,0.0804,0.2949,128,S2B
2021188T233649,63.1778561,179.1682067,0.055400000000000005,0.26680000000000004,128,S2B
2021188T233649,63.3337091,178.9979193,-0.0162,0.043500000000000004,192,S2B
2021188T233649,63.2367396,179.0491019,0.0442,0.2649,64,S2B
2021188T233649,63.1643479,178.994274,0.0502,0.3331,64,S2B
2021191T234629,63.0398979,179.1493163,0.058600000000000006,0.2477,192,S2B
2021191T234629,63.1745585,179.132383,0.0502,0.2736,192,S2B
2021191T234629,63.2462262,179.0952475,0.046,0.2406,192,S2B
2021191T234629,63.1778561,179.1682067,0.0563,0.26990000000000003,192,S2B
2021191T234629,63.3337091,178.9979193,0.0709,0.136,192,S2B
2021191T234629,63.2367396,179.0491019,0.0485,0.27030000000000004,192,S2B
2021191T234629,63.1908564,179.0553359,0.0522,0.21710000000000002,192,S2B
2021191T234629,63.1643479,178.994274,0.0665,0.3186,192,S2B
2021191T234629,63.1367844,179.041577,0.058100000000000006,0.1889,192,S2B
2021193T233651,63.2462262,179.0952475,0.0722,0.2995,192,S2A
2021193T233651,63.1778561,179.1682067,0.0459,0.3054,192,S2A
2021193T233651,63.2367396,179.0491019,0.049600000000000005,0.3133,192,S2A
2021196T234631,63.0398979,179.1493163,0.0666,0.2723,128,S2A
2021196T234631,63.1745585,179.132383,0.0427,0.3292,64,S2A
2021196T234631,63.2462262,179.0952475,0.055400000000000005,0.3291,64,S2A
2021196T234631,63.1778561,179.1682067,0.030000000000000002,0.3114,128,S2A
2021196T234631,63.3337091,178.9979193,0.0591,0.1816,64,S2A
2021196T234631,63.2367396,179.0491019,0.0437,0.32180000000000003,64,S2A
2021196T234631,63.1908564,179.0553359,0.0489,0.22510000000000002,64,S2A
2021196T234631,63.1643479,178.994274,0.0375,0.3826,128,S2A
2021196T234631,63.1367844,179.041577,0.0509,0.1889,128,S2A
2021198T233649,63.0398979,179.1493163,0.0711,0.28,64,S2B
2021198T233649,63.1745585,179.132383,0.046900000000000004,0.33640000000000003,192,S2B
2021198T233649,63.2462262,179.0952475,0.061000000000000006,0.3285,192,S2B
2021198T233649,63.1778561,179.1682067,0.040400000000000005,0.32330000000000003,192,S2B
2021198T233649,63.2367396,179.0491019,0.057100000000000005,0.3388,192,S2B
2021198T233649,63.1908564,179.0553359,0.0517,0.2341,128,S2B
2021198T233649,63.1643479,178.994274,0.04,0.3957,192,S2B
2021198T233649,63.1367844,179.041577,0.0531,0.21830000000000002,192,S2B
2021203T233651,63.0398979,179.1493163,0.0707,0.3149,192,S2A
2021206T234631,63.2462262,179.0952475,0.4682,0.5608000000000001,192,S2A
2021206T234631,63.1778561,179.1682067,0.298,0.45330000000000004,192,S2A
2021206T234631,63.3337091,178.9979193,0.3362,0.43110000000000004,192,S2A
2021221T234629,63.2367396,179.0491019,0.0567,0.41290000000000004,192,S2B
2021221T234629,63.1643479,178.994274,0.029900000000000003,0.2723,192,S2B
2021221T234629,63.1367844,179.041577,0.0285,0.1965,192,S2B
2021223T233651,63.0398979,179.1493163,0.4601,0.5962000000000001,192,S2A
2021223T233651,63.1778561,179.1682067,0.3315,0.5818,64,S2A
2021231T234619,63.2462262,179.0952475,0.0443,0.35100000000000003,64,S2B
2021231T234619,63.3337091,178.9979193,0.053500000000000006,0.19140000000000001,64,S2B
2021231T234619,63.2367396,179.0491019,0.0352,0.3121,64,S2B
2021231T234619,63.1908564,179.0553359,0.0341,0.2381,64,S2B
2021231T234619,63.1643479,178.994274,0.0328,0.4148,64,S2B
2021231T234619,63.1367844,179.041577,0.0395,0.25620000000000004,64,S2B
2021233T233651,63.1778561,179.1682067,0.5393,0.6007,192,S2A
2021246T234621,63.0398979,179.1493163,0.0655,0.2426,64,S2A
2021246T234621,63.1745585,179.132383,0.0444,0.3321,64,S2A
2021246T234621,63.2462262,179.0952475,0.0529,0.35200000000000004,64,S2A
2021246T234621,63.1778561,179.1682067,0.0236,0.32080000000000003,64,S2A
2021246T234621,63.3337091,178.9979193,0.0563,0.2117,64,S2A
2021246T234621,63.2367396,179.0491019,0.049300000000000004,0.2871,64,S2A
2021246T234621,63.1908564,179.0553359,0.0463,0.2285,64,S2A
2021246T234621,63.1643479,178.994274,0.0485,0.3477,64,S2A
2021246T234621,63.1367844,179.041577,0.049,0.23470000000000002,64,S2A
2021258T233649,63.0398979,179.1493163,0.07150000000000001,0.2373,128,S2B
2021258T233649,63.1745585,179.132383,0.058600000000000006,0.3466,192,S2B
2021258T233649,63.2462262,179.0952475,0.06620000000000001,0.3224,128,S2B
2021258T233649,63.3337091,178.9979193,0.0639,0.20420000000000002,64,S2B
2021258T233649,63.2367396,179.0491019,0.053500000000000006,0.264,128,S2B
2021258T233649,63.1908564,179.0553359,0.0495,0.22990000000000002,192,S2B
2021258T233649,63.1367844,179.041577,0.056100000000000004,0.22390000000000002,192,S2B
2021261T234619,63.0398979,179.1493163,0.07390000000000001,0.21450000000000002,64,S2B
2021261T234619,63.1745585,179.132383,0.0658,0.3105,64,S2B
2021261T234619,63.2462262,179.0952475,0.0758,0.3121,64,S2B
2021261T234619,63.1778561,179.1682067,0.0309,0.2605,64,S2B
2021261T234619,63.3337091,178.9979193,0.0603,0.1875,64,S2B
2021261T234619,63.2367396,179.0491019,0.0649,0.2442,64,S2B
2021261T234619,63.1908564,179.0553359,0.056900000000000006,0.1898,64,S2B
2021261T234619,63.1643479,178.994274,0.049300000000000004,0.31370000000000003,64,S2B
2021261T234619,63.1367844,179.041577,0.0648,0.2034,64,S2B
2022156T234629,63.0398979,179.1493163,0.09290000000000001,0.2616,128,S2B
2022156T234629,63.1745585,179.132383,0.06570000000000001,0.2606,128,S2B
2022156T234629,63.1778561,179.1682067,0.10010000000000001,0.26130000000000003,192,S2B
2022156T234629,63.3337091,178.9979193,-0.0245,0.1116,192,S2B
2022156T234629,63.2367396,179.0491019,0.0757,0.262,64,S2B
2022156T234629,63.1908564,179.0553359,0.0702,0.2018,64,S2B
2022156T234629,63.1643479,178.994274,0.09290000000000001,0.2973,128,S2B
2022158T233701,63.0398979,179.1493163,0.075,0.217,64,S2A
2022158T233701,63.1745585,179.132383,0.0646,0.25630000000000003,64,S2A
2022158T233701,63.2462262,179.0952475,0.0777,0.2622,64,S2A
2022158T233701,63.1778561,179.1682067,0.060700000000000004,0.24080000000000001,192,S2A
2022158T233701,63.3337091,178.9979193,0.0546,0.15410000000000001,128,S2A
2022158T233701,63.2367396,179.0491019,0.0695,0.2533,64,S2A
2022158T233701,63.1908564,179.0553359,0.0631,0.18530000000000002,64,S2A
2022158T233701,63.1643479,178.994274,0.0722,0.2768,128,S2A
2022158T233701,63.1367844,179.041577,0.07640000000000001,0.1403,128,S2A
2022161T234631,63.0398979,179.1493163,0.07350000000000001,0.2182,64,S2A
2022161T234631,63.1745585,179.132383,0.061900000000000004,0.2602,64,S2A
2022161T234631,63.2462262,179.0952475,0.07640000000000001,0.268,64,S2A
2022161T234631,63.1778561,179.1682067,0.0477,0.2263,128,S2A
2022161T234631,63.3337091,178.9979193,0.0443,0.1549,192,S2A
2022161T234631,63.2367396,179.0491019,0.0655,0.2553,64,S2A
2022161T234631,63.1908564,179.0553359,0.0651,0.1971,64,S2A
2022161T234631,63.1643479,178.994274,0.0719,0.27790000000000004,64,S2A
2022161T234631,63.1367844,179.041577,0.0695,0.1384,64,S2A
2022163T233649,63.1745585,179.132383,0.06720000000000001,0.2701,64,S2B
2022163T233649,63.2462262,179.0952475,0.0738,0.2695,64,S2B
2022163T233649,63.1778561,179.1682067,0.048,0.23850000000000002,128,S2B
2022163T233649,63.3337091,178.9979193,0.058600000000000006,0.16570000000000001,128,S2B
2022163T233649,63.2367396,179.0491019,0.0644,0.2584,64,S2B
2022163T233649,63.1908564,179.0553359,0.0646,0.198,64,S2B
2022163T233649,63.1643479,178.994274,0.0736,0.2989,64,S2B
2022163T233649,63.1367844,179.041577,0.050300000000000004,0.10980000000000001,128,S2B
2022168T233701,63.0398979,179.1493163,0.07300000000000001,0.2335,64,S2A
2022168T233701,63.1745585,179.132383,0.0614,0.27840000000000004,128,S2A
2022168T233701,63.2462262,179.0952475,0.0719,0.2856,64,S2A
2022168T233701,63.1778561,179.1682067,0.0444,0.2503,64,S2A
2022168T233701,63.3337091,178.9979193,0.067,0.1816,64,S2A
2022168T233701,63.2367396,179.0491019,0.0635,0.275,64,S2A
2022168T233701,63.1908564,179.0553359,0.0656,0.2054,64,S2A
2022168T233701,63.1643479,178.994274,0.065,0.2881,128,S2A
2022168T233701,63.1367844,179.041577,0.0698,0.1514,64,S2A
2022171T234631,63.0398979,179.1493163,0.07060000000000001,0.24180000000000001,64,S2A
2022171T234631,63.2462262,179.0952475,0.06720000000000001,0.3139,64,S2A
2022171T234631,63.3337091,178.9979193,0.0711,0.2071,64,S2A
2022171T234631,63.2367396,179.0491019,0.054900000000000004,0.2949,64,S2A
2022171T234631,63.1908564,179.0553359,0.062200000000000005,0.22360000000000002,64,S2A
2022171T234631,63.1367844,179.041577,0.06470000000000001,0.1572,64,S2A
2022178T233701,63.0398979,179.1493163,0.07300000000000001,0.2684,192,S2A
2022178T233701,63.1745585,179.132383,0.0585,0.36160000000000003,192,S2A
2022178T233701,63.1367844,179.041577,0.0689,0.2253,192,S2A
2022188T233701,63.0398979,179.1493163,0.06860000000000001,0.2692,64,S2A
2022188T233701,63.1778561,179.1682067,0.0313,0.3945,64,S2A
2022193T233659,63.0398979,179.1493163,0.06720000000000001,0.2656,64,S2B
2022193T233659,63.1745585,179.132383,0.0471,0.3282,128,S2B
2022193T233659,63.2462262,179.0952475,0.053200000000000004,0.3302,128,S2B
2022193T233659,63.1778561,179.1682067,0.030500000000000003,0.33290000000000003,128,S2B
2022193T233659,63.2367396,179.0491019,0.046,0.3115,128,S2B
2022193T233659,63.1908564,179.0553359,0.054,0.2328,128,S2B
2022193T233659,63.1643479,178.994274,0.0482,0.34740000000000004,128,S2B
2022193T233659,63.1367844,179.041577,0.055900000000000005,0.2383,128,S2B
2022196T234629,63.0398979,179.1493163,0.0591,0.2601,64,S2B
2022196T234629,63.1745585,179.132383,0.0444,0.3331,64,S2B
2022196T234629,63.2462262,179.0952475,0.048100000000000004,0.3435,64,S2B
2022196T234629,63.1778561,179.1682067,0.0235,0.33940000000000003,64,S2B
2022196T234629,63.3337091,178.9979193,0.054900000000000004,0.2192,64,S2B
2022196T234629,63.2367396,179.0491019,0.0408,0.3138,64,S2B
2022196T234629,63.1908564,179.0553359,0.0475,0.22360000000000002,64,S2B
2022196T234629,63.1643479,178.994274,0.041600000000000005,0.3534,64,S2B
2022196T234629,63.1367844,179.041577,0.0502,0.2338,64,S2B
2022198T233701,63.0398979,179.1493163,0.061700000000000005,0.26530000000000004,64,S2A
2022198T233701,63.1745585,179.132383,0.0449,0.3378,64,S2A
2022198T233701,63.2462262,179.0952475,0.0463,0.34500000000000003,64,S2A
2022198T233701,63.1778561,179.1682067,0.023700000000000002,0.339,64,S2A
2022198T233701,63.3337091,178.9979193,0.0553,0.2275,64,S2A
2022198T233701,63.2367396,179.0491019,0.0391,0.3129,64,S2A
2022198T233701,63.1908564,179.0553359,0.0449,0.2209,64,S2A
2022198T233701,63.1643479,178.994274,0.0405,0.3567,64,S2A
2022198T233701,63.1367844,179.041577,0.0504,0.23550000000000001,64,S2A
2022206T234629,63.2462262,179.0952475,0.052700000000000004,0.3825,64,S2B
2022206T234629,63.3337091,178.9979193,0.055400000000000005,0.22390000000000002,64,S2B
2022208T233701,63.3337091,178.9979193,0.0201,0.1085,128,S2A
2022213T233659,63.0398979,179.1493163,0.0697,0.2747,64,S2B
2022213T233659,63.1745585,179.132383,0.0603,0.32430000000000003,128,S2B
2022213T233659,63.1778561,179.1682067,0.053700000000000005,0.36860000000000004,64,S2B
2022213T233659,63.3337091,178.9979193,0.0582,0.18680000000000002,64,S2B
2022221T234631,63.3337091,178.9979193,0.0637,0.255,64,S2A
2022233T233649,63.0398979,179.1493163,0.06960000000000001,0.26030000000000003,64,S2B
2022233T233649,63.1745585,179.132383,0.0495,0.3256,64,S2B
2022233T233649,63.2462262,179.0952475,0.056100000000000004,0.3433,64,S2B
2022233T233649,63.1778561,179.1682067,0.0251,0.3229,64,S2B
2022233T233649,63.3337091,178.9979193,0.0585,0.2371,64,S2B
2022233T233649,63.2367396,179.0491019,0.047400000000000005,0.3023,64,S2B
2022233T233649,63.1908564,179.0553359,0.0523,0.2275,64,S2B
2022233T233649,63.1643479,178.994274,0.0438,0.35000000000000003,64,S2B
2022233T233649,63.1367844,179.041577,0.0714,0.2469,64,S2B
2022246T234629,63.0398979,179.1493163,0.0731,0.23920000000000002,64,S2B
2022251T234631,63.0398979,179.1493163,0.0699,0.2152,64,S2A
2022251T234631,63.1745585,179.132383,0.061200000000000004,0.27790000000000004,64,S2A
2022251T234631,63.2462262,179.0952475,0.0723,0.29150000000000004,64,S2A
2022251T234631,63.1778561,179.1682067,0.0284,0.2773,64,S2A
2022251T234631,63.3337091,178.9979193,0.059000000000000004,0.2225,64,S2A
2022251T234631,63.2367396,179.0491019,0.0606,0.2378,64,S2A
2022251T234631,63.1908564,179.0553359,0.0608,0.19690000000000002,64,S2A
2022251T234631,63.1643479,178.994274,0.0541,0.29560000000000003,64,S2A
2022251T234631,63.1367844,179.041577,0.0661,0.1981,64,S2A
2022268T233701,63.0398979,179.1493163,0.0671,0.1895,64,S2A
2022268T233701,63.1745585,179.132383,0.0519,0.23720000000000002,64,S2A
2022268T233701,63.2462262,179.0952475,0.07150000000000001,0.24810000000000001,64,S2A
2022268T233701,63.1778561,179.1682067,0.0351,0.1913,64,S2A
2022268T233701,63.3337091,178.9979193,0.0597,0.21980000000000002,64,S2A
2022268T233701,63.2367396,179.0491019,0.055200000000000006,0.18580000000000002,64,S2A
2022268T233701,63.1908564,179.0553359,0.0611,0.1739,64,S2A
2022268T233701,63.1643479,178.994274,0.0636,0.2404,64,S2A
2022268T233701,63.1367844,179.041577,0.065,0.14170000000000002,64,S2A
2022271T234631,63.1745585,179.132383,0.0528,0.365,192,S2A
2023153T233651,63.0398979,179.1493163,0.0777,0.1965,192,S2A
2023153T233651,63.2462262,179.0952475,0.0883,0.25,128,S2A
2023153T233651,63.2367396,179.0491019,0.0789,0.2232,192,S2A
2023163T233651,63.0398979,179.1493163,0.0787,0.1986,64,S2A
2023163T233651,63.1745585,179.132383,0.0585,0.24500000000000002,192,S2A
2023163T233651,63.2462262,179.0952475,0.0828,0.2503,64,S2A
2023163T233651,63.3337091,178.9979193,0.0603,0.1746,128,S2A
2023163T233651,63.2367396,179.0491019,0.0763,0.223,64,S2A
2023163T233651,63.1908564,179.0553359,0.0582,0.16090000000000002,64,S2A
2023163T233651,63.1643479,178.994274,0.10650000000000001,0.2622,192,S2A
2023166T234631,63.1643479,178.994274,0.0859,0.3075,192,S2A
2023168T233649,63.2367396,179.0491019,0.062200000000000005,0.1439,192,S2B
2023173T233651,63.2462262,179.0952475,0.8185,0.8419000000000001,192,S2A
2023173T233651,63.2367396,179.0491019,0.8400000000000001,0.8657,192,S2A
2023186T234631,63.3337091,178.9979193,0.07440000000000001,0.21180000000000002,128,S2A
2023186T234631,63.1643479,178.994274,0.0557,0.3851,192,S2A
2023186T234631,63.1367844,179.041577,0.0658,0.2212,192,S2A
2023191T234629,63.0398979,179.1493163,0.059500000000000004,0.24710000000000001,64,S2B
2023191T234629,63.1745585,179.132383,0.0453,0.3169,64,S2B
2023191T234629,63.2462262,179.0952475,0.0453,0.34490000000000004,64,S2B
2023191T234629,63.1778561,179.1682067,0.0279,0.32020000000000004,64,S2B
2023191T234629,63.3337091,178.9979193,0.055,0.2237,64,S2B
2023191T234629,63.2367396,179.0491019,0.037700000000000004,0.31820000000000004,64,S2B
2023191T234629,63.1908564,179.0553359,0.0453,0.22030000000000002,64,S2B
2023191T234629,63.1643479,178.994274,0.0437,0.3544,64,S2B
2023191T234629,63.1367844,179.041577,0.056600000000000004,0.2028,64,S2B
2023193T233651,63.0398979,179.1493163,0.06670000000000001,0.2644,64,S2A
2023193T233651,63.1745585,179.132383,0.0473,0.32830000000000004,64,S2A
2023193T233651,63.2462262,179.0952475,0.047900000000000005,0.3542,64,S2A
2023193T233651,63.1778561,179.1682067,0.0296,0.33,64,S2A
2023193T233651,63.3337091,178.9979193,0.055900000000000005,0.23520000000000002,64,S2A
2023193T233651,63.2367396,179.0491019,0.0393,0.32630000000000003,64,S2A
2023193T233651,63.1908564,179.0553359,0.0468,0.23170000000000002,64,S2A
2023193T233651,63.1367844,179.041577,0.056100000000000004,0.22010000000000002,64,S2A
2023196T234631,63.0398979,179.1493163,0.0579,0.25,64,S2A
2023196T234631,63.1778561,179.1682067,0.0678,0.376,64,S2A
2023196T234631,63.1643479,178.994274,0.08310000000000001,0.40440000000000004,64,S2A
2023196T234631,63.1367844,179.041577,0.059000000000000004,0.25720000000000004,64,S2A
2023198T233649,63.0398979,179.1493163,0.0516,0.2523,64,S2B
2023226T234631,63.0398979,179.1493163,0.0548,0.2439,64,S2A
2023226T234631,63.1745585,179.132383,0.042300000000000004,0.3176,64,S2A
2023226T234631,63.1778561,179.1682067,0.0245,0.31420000000000003,64,S2A
2023226T234631,63.3337091,178.9979193,0.045700000000000005,0.21200000000000002,64,S2A
2023226T234631,63.2367396,179.0491019,0.038700000000000005,0.3134,64,S2A
2023226T234631,63.1908564,179.0553359,0.0425,0.23600000000000002,64,S2A
2023226T234631,63.1643479,178.994274,0.0403,0.3629,64,S2A
2023226T234631,63.1367844,179.041577,0.050800000000000005,0.2422,64,S2A
2023228T233649,63.0398979,179.1493163,0.0665,0.27590000000000003,192,S2B
2023228T233649,63.2367396,179.0491019,0.0524,0.2968,192,S2B
2023228T233649,63.1908564,179.0553359,0.0482,0.2356,64,S2B
2023236T234631,63.0398979,179.1493163,0.0594,0.25620000000000004,128,S2A
2023236T234631,63.1745585,179.132383,0.043000000000000003,0.3164,128,S2A
2023236T234631,63.2462262,179.0952475,0.0522,0.3311,64,S2A
2023236T234631,63.1778561,179.1682067,0.028900000000000002,0.3094,128,S2A
2023236T234631,63.3337091,178.9979193,0.0562,0.2359,64,S2A
2023236T234631,63.2367396,179.0491019,0.0407,0.2933,128,S2A
2023236T234631,63.1908564,179.0553359,0.0448,0.23450000000000001,128,S2A
2023236T234631,63.1643479,178.994274,0.041100000000000005,0.3481,64,S2A
2023238T233649,63.1745585,179.132383,0.0533,0.3478,128,S2B
2023238T233649,63.2462262,179.0952475,0.0539,0.3356,64,S2B
2023238T233649,63.3337091,178.9979193,0.055400000000000005,0.23800000000000002,64,S2B
2023238T233649,63.1643479,178.994274,0.0521,0.3951,128,S2B
2023241T234629,63.2462262,179.0952475,0.0204,0.1691,192,S2B
2023253T233651,63.2462262,179.0952475,0.0746,0.3284,64,S2A
2023253T233651,63.1367844,179.041577,0.0692,0.2189,128,S2A
2023263T233651,63.2367396,179.0491019,0.0176,0.052500000000000005,64,S2A
2023271T234629,63.0398979,179.1493163,0.0811,0.21960000000000002,128,S2B
2023273T233651,63.0398979,179.1493163,0.0086,0.0703,192,S2A
2023273T233651,63.2462262,179.0952475,0.11800000000000001,0.3506,192,S2A
2023273T233651,63.3337091,178.9979193,0.06570000000000001,0.2426,64,S2A
2023273T233651,63.1908564,179.0553359,0.055900000000000005,0.22710000000000002,192,S2A
2024168T233651,63.0398979,179.1493163,0.08170000000000001,0.2175,128,S2A
2024168T233651,63.2462262,179.0952475,0.0753,0.23800000000000002,128,S2A
2024168T233651,63.2367396,179.0491019,0.0805,0.2328,128,S2A
2024168T233651,63.1908564,179.0553359,0.0475,0.1506,192,S2A
2024176T234629,63.1745585,179.132383,0.1689,0.35950000000000004,192,S2B
2024176T234629,63.2462262,179.0952475,0.0971,0.3008,192,S2B
2024176T234629,63.3337091,178.9979193,0.0658,0.1918,192,S2B
2024176T234629,63.2367396,179.0491019,0.0881,0.2891,192,S2B
2024176T234629,63.1908564,179.0553359,0.024900000000000002,0.1038,192,S2B
2024186T234629,63.1745585,179.132383,0.0548,0.24230000000000002,128,S2B
2024186T234629,63.2462262,179.0952475,0.062400000000000004,0.28900000000000003,64,S2B
2024186T234629,63.1778561,179.1682067,0.049300000000000004,0.2048,64,S2B
2024186T234629,63.3337091,178.9979193,0.0529,0.1938,64,S2B
2024186T234629,63.2367396,179.0491019,0.048,0.2932,64,S2B
2024186T234629,63.1908564,179.0553359,0.051000000000000004,0.1883,64,S2B
2024186T234629,63.1643479,178.994274,0.057300000000000004,0.2827,128,S2B
2024186T234629,63.1367844,179.041577,0.0882,0.1453,64,S2B
2024196T234629,63.3337091,178.9979193,0.060700000000000004,0.22460000000000002,64,S2B
2024196T234629,63.2367396,179.0491019,0.0434,0.3385,64,S2B
2024196T234629,63.1908564,179.0553359,0.0475,0.23600000000000002,64,S2B
2024196T234629,63.1643479,178.994274,0.047900000000000005,0.3373,128,S2B
2024196T234629,63.1367844,179.041577,0.0661,0.17350000000000002,64,S2B
2024198T233651,63.0398979,179.1493163,0.0636,0.2622,128,S2A
2024198T233651,63.1745585,179.132383,0.053700000000000005,0.2801,128,S2A
2024198T233651,63.2462262,179.0952475,0.0506,0.33530000000000004,64,S2A
2024198T233651,63.1778561,179.1682067,0.0374,0.2921,64,S2A
2024198T233651,63.3337091,178.9979193,0.0592,0.2096,64,S2A
2024198T233651,63.2367396,179.0491019,0.0439,0.3204,128,S2A
2024198T233651,63.1908564,179.0553359,0.0487,0.2275,64,S2A
2024198T233651,63.1643479,178.994274,0.0497,0.3432,128,S2A
2024198T233651,63.1367844,179.041577,0.061900000000000004,0.17800000000000002,128,S2A
2024201T234621,63.0398979,179.1493163,0.0634,0.2762,64,S2A
2024201T234621,63.1745585,179.132383,0.047400000000000005,0.3089,64,S2A
2024201T234621,63.2462262,179.0952475,0.0485,0.3594,64,S2A
2024201T234621,63.1778561,179.1682067,0.0309,0.3045,64,S2A
2024201T234621,63.3337091,178.9979193,0.0567,0.2212,64,S2A
